id,class,tweet
3812,pos,' حبك ليا غالى عليا أحسه بقلبي و أشوفه بعيني حبك ليا بيطمنى بيعيشنى أحلى سنيني ♥ @NancyAjram '
3814,neu,' @Barbatoze ولا دي تصحيك من النوم.. http://t.co/tLSQ6QReOA '
3815,neg,' على اخويا #مشكلة  يابنى ارحمنى '
3819,neu,' وما ربك بغافل عما تعملون '
3821,neu,"' """"""ممكن سوال ، هو على جبر موقوف ولا مستبعد ؟"""""""" '"
3823,neu,' @Mony_Minawya9 خلاص مهو دخل .. افكسو مالهاشتاج ده ونكتب هاشتاج ترحيب بيه فتويتر '
3826,pos,' @Mina_Atta_ نورت توتير يا مينااااااااااااااااا '
3827,pos,' كسبنا دمنهور متصدر لا تكلمني  المصري هيعملها مع انبي @ dreamerstours http://t.co/53NLYCepmW '
3828,pos,' وَإِذَا عَبَرْتِـي أأأأرْضَ عِشْــقِى فَسُلَّمِــيِ وَاِحْتَضِنِـــي قصائدَي الَّتِـي ڪتِبْتِـــهَا مِـنْ أأأأجلڪ '
3829,pos,' من دفئها ضل السرير يغار استوحشت اناملي واضافري غاصت بخصرٍ من ثمار وتوطنت شفتاي من بعد ابتداءٍ ترتشف شهقاتها كلما زاد الثوار اكليل ورد رحيقها '
3831,pos,"' ""فترة اللجوء الى \""""صلاح\"""" اللى هو انا يعنى بتخلينى اعدى حاجات كتير بفضل ربنا عليا ..:)) '"
3832,pos,' @MelBanna_ @JohnMourice الله ينور ياسطى :D '
3837,pos,' @NShbrz حبيبتى انتى ربنا يقومك بالسلامه ويشفيكى يارب اول ما تطلعى  طمنينى عليكى '
3838,neu,' @Elemary777 أنصر أحبيبى عامل اه فى الامتحانات '
3840,neg,' @bmisoo قمة القسوة بحق ذاتك أن تعيش على إرضاء من هم حولك ليعيشو هم على كسر كل ما هو جميل فيك . '
3841,neg,"' """"""@M0sTaa ماااشي ، انا هربيك يا ....... ع الكلام دا"""""""" '"
3842,neu,' @AhmedTarekabofa طمنى الماتش فية اية ورايح فين مش بتفرج '
3843,neu,' @AhmedTarekabofa يا مسهل يارب '
3844,neu,' أشـد مراحل النضوج العقلى - إيقـانك - التـام بأن كل شيء له نهايـة مهما كان سيئاً أو جميـلاً بحياتـك .. '
3849,neg,' تقبل السئ لان الاسوء قادم '
3850,neg,' @FatmaElKenawy ايه العلاقة المتدهورة دى :D .. '
3851,neg,' يعني ماريتيمو عايزين 7 مليون جنيه علشان يرجعوا محمد ابراهيم وانبي عايزه 9 مليون في مومن زكريا !!!! '
3853,pos,' @900__1 @gogo1__1 التواصل بيننا علي توتير دا نوع من المودة والرحمة  وﻻزم نسأل علي بعض ونطمئن علي بعض ياريت اﻻخﻻق الكريمة تسود بين الناس '
3854,pos,' الإطمئنان ؛ أن تخاف فتمسك يدك وتضعها على قلبك وتقول: يا رب هذا القلب وهبته لك قرّبه منك حتى الأمان .. حتى الإطمئنان . http://t.co/5Bffa3jZI6 '
3855,neg,' علوقيه قبل الامتحان '
3856,neu,' @Noha_ahmed44 معناها مش المعني الظاهر معناها نفسها في الجنة هتكون في حال افضل وده القصد '
3857,neg,' كان نفسي اتولد مخلص ه تعليم.. '
3858,neu,' @bodynasar ايوه يا ريس '
3859,neg,' بتخنق اوى من الراجل اللي ع طول ف ايده كيس لب وطول ما هو ماشى يقزقز ! '
3860,neu,' بدك تنيك بناتك هيك وتحس بللذه بجد http://t.co/Wqg6Ze19Uc '
3861,neu,' @Kuwaitya_dloo3a مرحبآ بك '
3863,pos,' ما اجمل أن تتنازل عن كل ممتعات الحياه ...... و تجلس ساكتا  وحيدا متأملا منظر السماء في هدوء تام  #يوميات_جيمي '
3864,neu,' @OmarEbnshazly خلصت الريبورت ؟ '
3866,neg,' كنت هفضل كل ده مستنى ايه ؟؟  حب ايه اللى انت بتدور عليه بعد الغياب ده مفيش عتاب اتهز ليه #عمرو_دياب '
3867,neg,' - #أبوجبل أحسن ولا #جنش ؟  - التمرحنّة . #الزمالك #مأساة_الحرّاس '
3870,neu,' @nermine_gouda له لم يصل في المانشن ؟؟؟؟ '
3871,neu,"' ""#المصدر  \""""#السيسى\"""" يلتقى الرئيس الصومالى بقصر الإتحادية  للتفاصيل :http://t.co/YwucsU9wo9 http://t.co/sSODKzX1cm '"
3872,pos,' بنت وامها اللذ لذه في الكرسمس http://t.co/ICbX3qkMfL '
3874,pos,' @befadahb  :-D اسكندرية عايزاكم والله ماتيجوا '
3875,neu,' @3bb068e74652436 ماهو اصل اي واحد هايدخل الهاشتاج هايعرف انه مش ترند!.. دا بوست متكرر مافيهوش تفاعل يعني ولا ناس بتكتب.. '
3876,pos,' وعلى اسبيل السعادة اخيراً قبلت بسبوسة @basbosa10  وقولتلها happy birthday واديتها الهدية بتاعتها ^_^ '
3878,neg,' الفقر فقر القيمة وانتوا أغنى ناس بالفقر . '
3880,neu,' افاتار العومق. '
3881,neg,' @DR_7ODA_ حاجة فى منتهى التفاهة '
3883,neg,' حسدونى بزيادة '
3885,pos,' هاكل اخير ♥♥ '
3890,pos,' @hala_moca كل سنة وانت بخير واسرتك الكريمة '
3892,pos,' ربنا يرحمك يا يوسف .. أتمنى ربنا يكتبلنا إن الدوري دا بتاعك ! يا رب '
3897,pos,' رنا سماحة عندما سعيت لدعمك تعرفت علي اشخاص يملكون في قلوبهم الطيبه ويسعون لهدف هو دعمك الجيش الرنوشي #رنا_سماحة_مع_عمرو_الليثي '
3898,pos,' رنا سماحة فخامة الاسم تكفي  #رنا_سماحة_مع_عمرو_الليثي '
3902,neu,' امتى نبدأ امتحانات بقى ??!! '
3904,neg,' للاسف مش قادر انسي اصلاً :(  #prt '
3906,pos,' @Rwan45 @7ind2 حقيقي فعلا لك كل الاحترم والتقدير روان '
3907,pos,' @ShereenYehia10 كنتي ملكه يا شيرووووووو #عايزين_مينا_على_تويتر  ♥♥♥♥☺☺☺☺☺ http://t.co/SrxzHEn6ob '
3908,neg,"' """"""لا شي جديد، سوى أن : أعمارنا تزيد .. ولازلنا في حق ربنا مُقصِرين .."""""""" '"
3909,neg,' مش عارف الم المنهج http://t.co/RaGXrOnYUn '
3910,pos,' @neshmeshsokkra شكرا جزيﻻ '
3911,neu,' @AmirTeima استاذ امير بعد سلامنا وتحياتنا وانك كنت خير ممثل لمصر في لجنة حكم ستاراكاديمي نرجو من حضرتك انك توفي بوعدك لمحمد شاهين وتقف معاه '
3912,neg,' بدونك لا طعم لوجودي…! '
3913,pos,' @Andrototti1 كان سهل بس طويل جدا الحمد لله عقبال الباقي .. انت عملت ايه ؟ '
3915,neg,' @sogood_mohamed تتوقعي انتي هتشوفي خيرف حياتك!! '
3916,neu,' انا فضولى فشخ '
3917,neg,' واحد ابن كلب وسخ عقيم بضان .. وقف القطر الله يحرقك اخرتني *-* :/ '
3919,neu,' @kermit_i ما انا دراعك اليمين يا كبير '
3920,pos,' @ShereenYehia10 شيروو كاان نفسناا تحضري ووتولعوها المصريين بس تتعوض ياريت تحتفلو بعيد ميلادو ♥ '
3922,pos,' صباح الخيرات http://t.co/YHmreGDg6J '
3927,neu,' @bikayassen @MarwetaOsama ممم طيب حسالك تاني .. تسلم '
3930,pos,' @AbdlrhmanMadhat لك حب و لصوتك اضعافه #رنا_سماحة_مع_عمرو_الليثي '
3931,pos,' عندما تتحدثون عن الطرب يجب عليكم ذكر رنا سماحة #رنا_سماحة_مع_عمرو_الليثي '
3934,neu,' ليدي جاجا لسه معدتش التلاتين سنة '
3935,pos,' الاغنيه دى انا حبتها واول مره اسمعها كانت من يوسف #رنا_سماحة_مع_عمرو_الليثي '
3936,pos,' وبروح علي صورتك اخدها في حضني وانام اهي حاجه بتصبرني علي الايام دايما روحك حوليا وفي كل مكان @YoumnaElgendiie وحشتني اوووووووى '
3939,neg,' طب يعنى اروح اخدلى استراحه مذاكره فى الفاصل بدل ما اشيل الترم ده اول سنه فشل كده #رنا_سماحة_مع_عمرو_الليثي '
3942,neg,' ياللهول #prt '
3944,neu,' @mohamed205027 @abdooo_egy يعني مش كلنا فاضل هبه ونورهان وايمي بس تمام يعني هنشتغل ع الهاشتاج ولا ايه ؟ '
3945,neu,' رنا بتسقف #رنا_سماحة_مع_عمرو_الليثي '
3946,neg,' دايما بتاخد مننا اعز واغلى ماعندنا '
3947,neg,' الغرور هو اخر مخبا تلجأ إليه المرأه الفاشلة '
3949,neu,' @britneyspears ممكن نتحدث علي الوتس اب '
3952,neu,' محمد ابراهيم راح الاهلي بجد؟ '
3953,pos,' اللهم اجعلنا من أصحاب القلوب الطاهرة البيضاء يارب العالمين '
3954,neg,' @saso0oooo حاجة تزعل بجد '
3957,neg,"' """"""ﻭَﺣﺶ ﺍﻟﻌﻠﻮﻗﻴﺔ ﺍﻟﺸﺮﻳﺮ، ﻟﻴﺲ ﺍﻵﻥ ﻣﻦ ﻓﻀﻠﻚ . ﻋﻨﺪﻱ ﺍﻣﺘﺤﺎﻥ ﺑﻜﺮﻩ . ﺭﺍﻋﻴﻨﻲ ﻭﻗﺪّﺭﻧﻲ ﻳﺎﺳﻄﻰ ﻋﺸﺎﻥ ﻋﻼﻗﺘﻨﺎ ﺗﺴﺘﻤﺮ ."""""""" '"
3958,neu,' الدجاج VS تشبسي .الخميس القادم بالتوفيق للحكام D '
3959,pos,' مــش قادريــن نصــدق انه هييــجي يوم ونبــكي من #الفــرحة علــى غياب نفــس الحــاجة اللي بكينا عليها ليــالي '
3961,neu,"' ""\""""@قيل لابن مسعود رضي الله عنه هلك من لم يأمر بالمعروف ولم ينه عن المنكر  فقال بل هلك من لم يعرف قلبه المعروف وينكرقلبه المنكر  الأولياء '"
3963,pos,' صباح الخير يا غايب يا سكر في العسل دايب عسانا بس في بالك عسي ظنى ماهو خايب '
3966,neu,' يتري  الحاجات ال في خيالي ممكن يوم  تحصل !؟ '
3969,neu,' الامام مسلم تتلمذ على يد الامام البخاري وقال للبخاري  دعني أقبل رجليك يا أستاذ الأستاذين وسيد المحدثين وطبيب الحديث في علله  البخاري ومسلم '
3971,neu,' اللهم لآ سهل إلا ماجعلته سهلا وأنت تجعل الحزن إن شئت سهلا.. وماتوفيقي إلا بك يالله. ... '
3972,neg,"' ""كاتبلك \"""" لقد كانت سنـه رائعه\"""" رائعه شدوتها نصنا ماتوا! '"
3973,neu,' @SalomaAngel اه تمام نحمد الله '
3974,neg,' بعض آلأشخآص مثل آلكُتب قد يكونَ آلعنوآن جذآب ولكن آلمحتوى لايستحقُ آلقرآءه '
3976,neg,' @hanaeoy امانى الخياط دى المصريين متبرأين منها اصلا ولا حد هنا بيتشرف بيها اساسا '
3977,pos,' غودوني وعلموني هوااك. '
3978,neu,' @NonaGalal5  لا تقريبا خلاص كدة '
3980,neg,' والنبي تفضلوا صاحيين معايا :( '
3981,neg,' أعيب وأقول دا زمانه نسيني. '
3982,neu,' انتو بقيتوا منتشرين كده ليه '
3986,neu,' #علمتني_الحياه أن لا أحاول استباق الأحداث وأن أتعامل مع كل يوم وفقا لما يحدث فيه لأن بعض الأحداث قد ينتج عنها تغير كافة الاحتمالات للأبد '
3988,neg,' و يأتيك البرد من حيث لا تعلم. '
3989,neg,' @Kimo05B @alger199112 @dinod95 اكره مينا دى حريتك الشخصية بس متحجرش على راى غيرك ويكفينا ان كنوز بتحبه '
3993,neu,' باقى من الزمن 8 دقائق  #3alahwa '
3994,neu,' حيوان عجيب و غريب!!.. سبحان الله http://t.co/GUlgFom7RW '
3995,neg,' @mustafaaborokba اى مكان بعيد عن المخروبة ف هو كويس '
3996,neu,' @_YousefArafat بتتمني ايه في سنتك الجديده من الناحيه الشخصيه '
3997,neg,' @kiki752002 اى مسلسلات لاى جنسية بيبقوا مهتمين بابراز اجمل ما فى بلادهم  احنا اعوذ بالله بنتففن فى اظهار القبيح '
3999,neg,' @kiki752002 الرد كمان مش حنضحك على روحنا بعض اخوانا العرب بيجيوا من الصورة دى فاكرين ان مصر بيت دعارة مفتوح وان ستاتها مستباحة من الواقعية '
4009,neg,' #anatomy  انتي ايه مبتخلصيش !!؟ '
4010,neu,' الصدمات بتخليك تنشف كده '
4014,pos,' جوه عيوني شوق.. اشوفك عاليه فوق لاجل اللي ضحي ومات عشان اسمك يعيش.#منير '
4026,pos,' دقن الولد فتنة♡ '
4027,pos,' @NoureenNaguib نمَّ الي علمي انك اتخرجتي وا من هذا المزنق احب اقولك مبروك وربنا يوفقك في حياتك وتبقي دكتوره كبيره كدهون ^^ '
4030,neg,' @abdalasalama3 اوعى تكون زى تياستو  كفاية عليا واحد '
4031,neg,' الايام سودة في وشي من يومين مش عارف ليه .! '
4036,pos,' @aldnai9 مشفتش احلي من كدة ولا اجمد من كدة '
4037,neg,' و عن دمعة تانية لما تفتكر مواقف بينكوا ... ربنا يرحم موتى المسلمين جميعا '
4040,neg,' العشرة مش هانت دي اتهانت !! '
4041,neg,' كل مغني طالع جديد بيعمل احسن ماعنده عشان يعجب الناس اول ما يتشهر ويزيطو عليه بيبقى خرة لانه خلاص الناس عرفته '
4042,neu,' واحد صاحبى فى طب : تعرف انا حلمى اشتغل نايت شفت واعمل جانج بانج مع الممرضات '
4043,neg,' #3alahwa عميتشين اهلك ياشيخهه '
4044,pos,' و افتكرت لما جت عينى فى عينه سنينه معاه ❤ '
4046,neg,' بجد الناس اللي بتعمل فوللو و انا اعملها فوللو و يروحو هما عملين انفوللو انتو متستحقوش تعيشه لحد بكرة '
4047,neg,' @BassoumaTiskat بس انتوا بتغلطوا ف المصريين كلهم ودى قلة ادب '
4048,pos,' لو قابلت سانتا كلوز حطلب منه فعلا :  اطلع للمستقبل اجيب فلوس وموبايل بطاريته مابتخلصش.. وارجع تاني بعدها للتسعينات ✋ '
4049,neg,' اوحش حاجة في الدنيا تبقي عايش و انت مش عارف انت عايش علشان اية و ملكش هدف ! '
4050,neg,' #شي_تتمنى_يختفي_من_تويتر  التويب الكبير اللي يعمل فولو لتويب صغير يقوم التويب الصغير يعملوو فولو يقوم هو عامل unfollow شغل حمو وقع مني '
4051,pos,' صبح علي جيرانك مثﻻ '
4053,neg,' انا قررت معملش فلو لاي حد ف ثانويه عامه لانهم عقدوني بصراحه ..حاسس ان كلهم هيسقطو السنه ديه. '
4055,neu,' معالي النقيب العام سامح عاشور نقيب المحامين ورئيس اتحاد المحامين العرب http://t.co/jEnwqOoO2v '
4057,pos,' تكريم أستاذنا رافت بك نجيب http://t.co/pHLpf3CxKU '
4061,neg,' @Youssefalhosiny جو سيبك انت من الناس الهدامه وعلي راي المثل ( الكلاب تعوي والقافله تسير ) خليهم يعووا '
4064,pos,' #كاظم_الساهر  زيديني عشقاً زيديني  يا احلى نوبات جنوني  زيديني http://t.co/D9sFWKogFT '
4065,neg,' @raniahach انتى الى كاتبتى الاول كده يا بت  بلاش تحوير الكلام كده '
4066,pos,' آ خرااااااااااااااااااااااااااابي ع الضحك :D مرتضى ع الطاولة  https://t.co/Zqpr0AZyVc '
4067,neg,' #حاجة_بستفز_منها اني اذاكر مادة كويس اووووي و اجي تاني يوم اذاكرها الاقي نفسي #بلح :( '
4068,neg,' @raniahach اكتبى انتى .. انتى الاول بالبحث عن فضائح بلدك '
4073,neg,' @shoroukki هو فيه شاب بيلبس بنطلون  احمرعيب اوووووووووووووووووووووووي '
4074,pos,' #كاظم_الساهر  نوارة عمري مروحتي  قنديلي -- بوح بساتيني  مدى لى جسراً من رائحة الليمون http://t.co/4m8l7JA9pJ '
4075,neg,' @raniahach http://t.co/lxUGaOsrn9 شوفى المقال دا عن بنات المغرب وتهيجرهم للخليج للدعارة ههههههههههههه دا انتوا الى مسخرة بجد '
4076,pos,' انا سعيدة. '
4078,neg,' @raniahach هههههههههههههههههههههههه نحسدكم ع الخنزير دا طب ع ايه دا شكله مجنون اصلا '
4082,neg,' انا هسمى ابنى نايف عشان اصحابه يحطوا عليه و يكرهوه '
4084,pos,' @nabilelmrasy وهتفضل احساس الأمان #بابا '
4085,neg,' @SomaSamasemo1 @AhmedSamy012 اه و الله انا المفروض ادخل  موسوعة جينيس عشان استحملته و الله '
4086,neg,' @raniahach اللهم لا شماه عليكم فضايحكم ف كل مكان ف الخليج وف العالم كله يا بلد لوطى يا شعب عبيد '
4091,neg,' انا في حالة برود غريبة مع اللي حواليا مبقاش يفرق معايا مين يسأ ومين ميسإلش ولا بروح لحد اشوفه مختفي فين ولا حاجة من الكلام دة. '
4092,neg,' انا كرهت الظروف '
4096,neu,' انا صاحي لحد دلوقتي مخصوص عشان اصلي الفجر ربنا يهديني كده في باقي الصلوات بقي واكمل قرار اني اصلي علي خير '
4097,pos,' صلاة #الفجر ركعتين بين ادين ربنا ب الدنيا كلها ❤️ '
4099,pos,' اقصانا حتما يرجع ❤️ '
4101,neu,"' """"""دير سانتا، أنا عايز أنام."""""""" '"
4103,neu,' هو صعب فعلاً واحنا بنستحمي وخايفين ندخل تحت الميه بس الاصعب واحنا طالعين وبننشف جسمنا والاصعب واحنا خارجين من باب الحمام -.- '
4104,neg,' بقالي 3 آيام عايشه ع الشاي بلبن وبس .. آنا حزناااااان :(( '
4106,pos,' @ghadamhrezshala  ربنا يكرمك ياااارب وتنجحي انتي كمان ومن قلبي '
4107,pos,' يا رب انت عالم بحالي فارحمني. '
4108,neu,' @Ematchoo انا ديموقراطى ✋ '
4110,pos,' أسأل من أشرقت الشمس بأمره وتوزعت الارزاق بكرمه أن يغدق عليكم رزقه وبركته ويبلغكم أعلى مراتب الدنيا وأعلى منازل الجنه صباح العشم في الله '
4113,neg,' خيانة وكدب خد عندك تلاقي كتير '
4118,pos,' @samar_dm صباح الفل '
4121,pos,' @Haloola93 @3bsamei3 كل يوم فرح بطبيعه شغلي '
4126,neu,' احفظوا الرقم دة واتبرعوا ليه في فروع ينك مصر 999 000  #مستشفى25يناير الخيري  101/1/999000 جمعية شباب ٢٥ يناير لتنمية المجتمع بالشبراوين '
4127,neg,' @fakesology @MohabE_ مالها أمي يابن المرة؟ '
4130,pos,' @ess_younis ارجوكم ادعموا محمد شاهين ولا تتركوه تائها بين السماء والارض ادعموه حتى يستطيع الوقوف على ارض ثابته '
4131,neg,' ايوه انا نازل الصبح ورايح الكليه اسوء مافي الامر دلوقتي سواق الميكروباص '
4132,neu,' تسريب_مكتب_السيسي. . و يبقى السؤال المهم لماذا لا نرى تسريبات لمرسي المتخابر مع أمريكا وحماس وتركيا وقطر؟ '
4135,pos,' ان أحبك زاى مايقول قلبى عشان انتى بدمى http://t.co/0DP10ZxGav '
4136,pos,' تويته ف حب الناس الى كانو معايا فى 2014 وداخلين 2015 وهما معايا برده  ♥^^ '
4138,neu,"' """"""سألتك عن ماضيكي في أول الطريق ، قولتيلي ماضي عادي قولتيلي كان برئ http://t.co/ftRDkqR2im"""""""" '"
4142,neg,' @DrBassemYoussef عندك حق يا دكتور ومن بجاحتهم محدش اعتذر المفروض كل من ساهم في الكدب ده وعشم المرضي يتحاسبو '
4143,neu,' صباح الخير اصبحنا واصبح الملك لله  اللهم إهدينا وإجمعنا على كلمة حق فى هذا الصباح الفتاح امين '
4144,neg,' المدرسين بينتقموا مننا فى اﻻمتحانات والتصحيح '
4145,pos,' @Okhtaah اخيرا حد رأيه زيى !! :O كنتى فين من زمان '
4146,pos,' متشعلق فيها بضوافري :))  لن اتركك ايتها المعشوقة  #مزيكتي &lt;3 '
4147,neg,' @Hm647 دى مطلعتش دولة ده طلع مصنع الكراسى '
4148,neg,' @Okhtaah هو مفيش حل وسط يا ميحطوش برفان خالص وبتبقي ريحتهم تقرف يا بيحطوا وبتبقي ريحتهم تقرف بردو حاجة توجع البطن يعني '
4153,neg,' يعني اجي الكلية صدفة .. اكتشف ان عندي امتحان  #علومجي  #اشوفها_والعة  With @kh_mee '
4154,pos,' #MohammadChahine  صباح الفل  يا اجمل قلب '
4156,neg,' @smurfes777 شعب مهبل بطبعه '
4159,neg,' http://t.co/vp04yYSRWgالجهاد-بالجوار  الجهاد بالجوار  ... عن ولاد دين الكلب '
4160,neg,' @kindhoopoe @zooozooo369 وأمريكا أس الفساد فى الأرض لا ننساها '
4164,neg,' مسكين الانقلاب فى مصر نجح فى وقف الجزيرة م م طلعت له الشرق ولو عطلها حتطلع له مكملين ولو عطلها حتطلع رابعة .....غبى '
4168,neu,' الفيفا رفض استئناف برشلونه وكدا يبقي برشلونه مش هتعرف تشتري اي لاعب في 2015 '
4173,pos,' @YoussefAKhalek  صباح النور ^_^ '
4175,neg,' #حاجة_بستفز_منها  الناس-اللى-بتقول-كلام-وهما-مش-قده '
4177,pos,' @CBC_EGY @ess_younis حلقة رائعة '
4180,neu,"' ""#المصدر  \""""#الاسهم_الاوربية \"""" تتراجع فى التعاملات الصباحية مع هبوط أسعار النفط إلى مستويات جديدة  لقراءة التفاصيل :http://t.co/FzeT9SuGuI '"
4185,pos,' #MinaAtta #MinaAtta_on_cbc #مينا_فخر_العرب #عايزين_مينا_على_تويتر يامينا وكل ما ليا حياة قلبى ونور عينى فينك يامينو وحشتنا اووووووووووووى '
4187,neg,' بخصوص قرار المحكمه على برشلونه النهارده للاسف فرانكو ميت '
4190,neu,' هى الايموشنز اللى هى بيعيط من الضحك والقلوب الخضرا والحمرا والحاجات دى بتنزل للبروزر .. انا عارف انه مش وقته بس قشطة يعنى '
4193,neu,' اصعب قرار فى المذاكره انك تفتح الكتاب ...بقالى يومين بحاول افتحه بس ف حاجه تحصل فى النص '
4194,neu,' ما خلاّ داره أكيد يقل مقداره ! '
4198,neu,"' ""قال شيخ الإسلام ابن تيمية-رحمه الله-: \""""القلوب الصادقة والأدعية الصالحة هي العسكر الذي لا يغلب\"""". '"
4201,neu,' كنت عايز اقوله سعادتك احنا من ساعة ما خطينا في أم الكلية واحنا عارفين كدة يعني ماضفتش جديد و انت متعرفش كل واحد بيعمل ايه عشان يوصل للمعلومة '
4207,neu,' تأجيل محاكمة #مرسي وأعوانه في أحداث #الاتحادية لجلسة 5 يناير لاستكمال المرافعة  حد يراهن ان جلسة النطق بالحكم هايتقرر ليها معاد قرب 25 #مصر '
4208,neg,' لو كان الندم يفيد كنا عشنا عمرنا نندم علي ما اقترفناه من اخطاء '
4209,neu,' Instagram : Nadineyasserr  ابغى زياده للمتابعين '
4210,pos,' @abou_esmail ويعزك يااسماعيل   ربنا معاك ويوفقك :-) '
4216,neg,' دايما مجروح يا هوى وفي بعدك بلوم الهوى ..! '
4217,neg,' كل اهل تويتر او معظمهم محتاجين لطبيب نفسي حالتهم صعبة فعلا '
4218,neg,' @HamzaNamira و هذ يؤكد و الله اعلم ان الإخوان مهزومين و لن يكسبوا نهائي .. و #أسمعنى انا مش إخوان :-D '
4227,pos,' اﻻكل ♥♥ '
4231,neu,' “@almokhtsar: الإقتصاد التركي يتفوق على جميع اقتصادات الدول الأوروبية بنسبة نمو 4.4\% لعام ٢٠١٤ #تركيا” '
4232,neg,' احذروا كسر القلوب فانها اذا انكسرت تجعل صاحبها يموت كل يوم موتا بطيئا '
4233,neg,' @hmoodi88 @3zIZ_Arsenal  برحتك ماشى ..بس افتكر من اﻻاحترام التوضيح وعدم السخريه .. انتا اكيد مشجع محترم ...فﻻزم ترتقى شويه فى الرد '
4234,pos,' الاعلامي الجميل خيري رمضان نطلب من حضرتك استضافه الموهوب مينا عطا فهو موهبه تستحق الدعم ولك منا جزيل الشكر مقدما@Khairy_Ramadan   #MinaAtta '
4235,neu,' آللھُمْ   “ إجعلنّآ مَمَنْ يقآل لھُمْ :  « ھَذھ آلجنّھ آلتي گنُتم بِھا ٺُوعدُۆن . '
4236,pos,' عن الراحه النفسيه لاحد معين ! #thebesttt❤️ '
4239,neu,' #المصدر  #الارصاد :طقس الغد شتوى معتدل الحرارة شمالا والعظمى بالقاهرة 21  للمزيد :http://t.co/1TPLrt8oHs http://t.co/HfEUnsXnWR '
4245,neu,' لا شي يعود كالسابق احفظ هذه العباره جيداً قبل ان تكسر شيئاً جميلاً '
4246,neg,' مصر باختصار   جيش بيكلم قضا عشان يبرء داخلية قتلت ٣٧ روح بريئة  وشعب ساكت على قذارة التلاتة  #يناير_من_جديد #عنتيل_القضاء '
4249,neu,' ولا بتطول معانا حلاوة الحلم ولا بتهاودنا قواعد الواقع '
4250,neu,' احنا فى زمن العجائب #اة_واللة '
4253,neg,' كله بقا مثقف خلاص وانتو اصلا عالم جهله '
4255,neu,' البارحه تاريخ والمستقبل مجهول ..........اما اليوم فموجود ولهذا يسمى الحاضر '
4256,neu,' وبعض التجارب  تصقلك  تنحتك  تحدد زواياك تجعلك ملائمآ للحياة التي يفترض بنا أن  نعيشها '
4257,neu,' اليوم هو ذكري إستشهاد السيد الرئيس مهيب الركن البطل صدام حسين '
4258,neu,"' ""الموضوع سهل وبسيط Don\""""t panic كله بالحب بيلين '"
4261,neg,' طب ايه الواحد مش متفائل XD '
4266,pos,' @omimaelgrihy1 تسلميلي يارب ناكلها واحنا عند شاهين ان شاء الله :) '
4271,neu,"' ""#المصدر  \""""#المالية \"""" تبحث إتفاق توأمة بين \""""#الضرائب_المصرية\"""" ونظيرتها الصومالية  للمزيد :http://t.co/1zik5FJxOb http://t.co/tIUIWS1A5d '"
4272,neu,' كتر الامل خيبة '
4275,neg,' 2014 الأسوأ في كوارث الطائرات '
4276,pos,' مقابلة خاصة مع طالبة ستار أكاديمي 10 دعاء السبيعي: http://t.co/38kdrtQoQ8 #DoaaElSebaii #LaithAbuJoda يلا كله يشوف لقاء دعاء قالت كلام جميل '
4277,neu,' فجأه حستني هي كمان ياريت حسينا من زمان في لحظه نسينا كل اللي كان ودق قلبي '
4278,pos,' @Mohammad_Cha كل سنه وانت طيب يا طيب بنحبك يا شاهين  1/1/2014 عقبال مليون سنه صحه وسعاده وهنا http://t.co/nRiQAkuEg1 '
4281,neg,' @sihem70069498 @rayanabdulrahm اصلا انا ومينا ميشرفناش انكك تسمعي عننا '
4284,pos,' @ranasamaha9t #RanaSamahaTea اجمل الاوراق ورقه تكتب فيها لإغلى الناس http://t.co/uloWoVMdqX '
4287,pos,' #RanaSamahaTeam @ranasamaha9t اجمل النظرات.... نظره من العين الى العين http://t.co/Iyy1nookRz '
4292,neg,' منمتش من امبارح .. صبرني يارب '
4295,pos,' @mennaallyy @MenemMosad1 عندك حق ♥♥ '
4296,pos,' @Esraaism هابي نيو يير بقى وسنه سعيده علينا جميعا ان شاء الله ✋ '
4300,pos,' لو فشلنا ادينا حاولنا دا هيدي الامل لغيرنا '
4310,neg,' يسكن قلبي خوف و وجع '
4311,neg,' #حاجة_بستفز_منها تكرار الكلاام '
4315,pos,' اللهم تقبل منا جميعا وكل من قال آمين @ منشن لمن تحب. وقل آمين♥ http://t.co/8LdBPmS0Pu '
4317,neg,' حالة بؤس بسبب اﻻمتحانات ... '
4319,neu,' اختارت صحيفة World Soccer كريستيانو كأفضل لاعب لعام التانى على التوالي (أصوات أكثر من 100 صحفي) .  #R_M_4_A http://t.co/XYAvuszcYP '
4323,pos,' #سنة_حلوة_ياشاهين كل سنه وانت طيب يا طيب http://t.co/2Hv96B0jfo '
4327,neg,"' ""\"""" عم متولي تحب تقول ايه في السنة الجديدة؟ حسبي الله و نعم الوكيل\"""" '"
4329,neg,' @Dr_NihayaAabed  بس متنكريش انه خنيق :( '
4333,neg,' Prt ااااه والله بكره كده اووى  بنات منفسنه :S  اكرهينى بس متعمليش نفسك بتحبينى '
4334,neu,"' ""#الوطن   مشاهير العالم يختارون المغرب للاحتفال بـ\""""رأس السنة\"""" http://t.co/AoXHJDrpZl '"
4339,pos,' جوووووووول '
4340,neg,' الله ينيلك ياناتشوو '
4341,neg,' #يناير_من_جديد عسكر كاذبون  قضاه فاسدون دوله الظلم ارحلى '
4347,neu,' الشناوي هيلعب ماتش بتروجيت '
4354,neg,' حجابي يدعوني للنيك واللذه http://t.co/r5N8LnYDCv '
